"result_id","package","risk","authority","court","service","platform","deadline","costs","articles","source_id","source_authority","source_title","source_url","last_verified","automated_review","human_status","human_notes"
"R-FAM-INHERITANCE-SPOUSE-SHARE","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","حساب فرض الزوج أو الزوجة","","لا مدة رقمية لحساب الفرض.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المادتان 209-210: الزوج النصف عند عدم الفرع الوارث والربع عند وجوده؛ الزوجة الربع عند عدم الفرع الوارث والثمن عند وجوده، والزوجات يشتركن في فرض الزوجة الواحدة.""","SRC124-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - التركة والإرث","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-INHERITANCE-CORE-SHARES","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","تحديد أصحاب الفروض الأساسية","","لا مدة رقمية للحساب.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المواد 199 و204 و207-220 تحدد شروط الإرث وأنواعه وأصحاب الفروض ونسب الزوجين والأبوين والبنات والإخوة بحسب شروط كل حالة.""","SRC124-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - التركة والإرث","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-INHERITANCE-ASABA","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","وجود وارث أو أكثر بالتعصيب","","لا مدة رقمية لحساب التعصيب.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المواد 223-229: أنواع العصبة، ترتيب العصبة بالنفس، العصبة بالغير ومع الغير، أولوية الجهة والدرجة والقوة، واستحقاق الباقي أو السقوط عند استغراق الفروض.""","SRC125-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - الإرث","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-INHERITANCE-AWL-RADD","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","مجموع الفروض يزيد أو ينقص عن أصل التركة","","لا مدة رقمية.","الدعاوى والطلبات التي تختص بها محاكم الأحوال الشخصية مستثناة من نظام التكاليف القضائية، عدا طلب النقض والتماس إعادة النظر.","""المادة 230 للعول؛ المادة 231 للرد، بما فيها رد الباقي على غير الزوجين من أصحاب الفروض، ثم حالة الزوج/الزوجة إذا لم يوجد غيرهم من الفروض أو العصبات أو ذوي الأرحام.""","SRC143-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - الإرث","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-INHERITANCE-CALCULATOR","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","حساب أنصبة الورثة","ناجز","خدمة الحساب فورية بحسب صفحة الوزارة؛ لا أجل نظامي للنزاع.","الدعاوى والطلبات التي تختص بها محاكم الأحوال الشخصية مستثناة من نظام التكاليف القضائية، عدا طلب النقض والتماس إعادة النظر.","""خدمة حساب المواريث تعرض نصيب كل وارث ونسبته والمحجوبين؛ وحصر التركة يوثق أصول المورث.""","SRC141-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-INHERITANCE-SIMULTANEOUS-DEATH","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","الوفاة المتزامنة أو جهل السابق","","لا مهلة موحدة لهذه القاعدة.","لا مبلغ موحد مثبت لهذه النتيجة.","""""","SRC95-PSL","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-MINOR-ASSET-PERMISSION","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","ولي/وصي يريد تصرفًا في مال قاصر يستوجب إذن المحكمة","ناجز","لا مدة رقمية عامة.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية عند رفع الدعوى.","""وزارة العدل تنص صراحة على اختصاص محاكم الأحوال الشخصية بالإذن للأولياء والأوصياء في التصرفات التي تستوجب إذن المحكمة.""","SRC142-FAM","وزارة العدل","شرح نظام الأحوال الشخصية","https://laws-gateway.moj.gov.sa/apis/legislations/v1/ExportDocument/pdf?Serial=4DC3ARZ00YqnoqpraZMxCQ","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-MINOR-GUARDIAN-DISPUTE","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","نزاع على صلاحية ولي/وصي أو طلب عزله/استبداله","ناجز","لا مدة رقمية عامة.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية عند رفع الدعوى.","""لائحة المرافعات 33/12 تجيز لمحكمة الأحوال الشخصية عزل الولي/الوصي عند ظهور موجب، ووزارة العدل تثبت اختصاصها بالعزل.""","SRC142-FAM","وزارة العدل","شرح نظام الأحوال الشخصية","https://laws-gateway.moj.gov.sa/apis/legislations/v1/ExportDocument/pdf?Serial=4DC3ARZ00YqnoqpraZMxCQ","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-MINOR-MAJORITY","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","قاصر بلغ سنًا/حالة تستدعي إثبات الرشد وإنهاء الولاية المالية","","لا أضع مدة تسليم رقمية هنا دون إعادة تحقق نص المادة الدقيقة.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية عند رفع الدعوى.","""اللائحة 33/11 تجيز للولي والوصي التقدم بطلب إثبات الرشد في أي محكمة أحوال شخصية، ومتى ثبت يتم التهميش على الصك.""","SRC142-FAM","وزارة العدل","شرح نظام الأحوال الشخصية","https://laws-gateway.moj.gov.sa/apis/legislations/v1/ExportDocument/pdf?Serial=4DC3ARZ00YqnoqpraZMxCQ","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-IDDAH-START","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","تحديد بداية العدة بعد طلاق/خلع/وفاة أو حكم قضائي","","تبدأ من وقوع الطلاق أو الخلع أو الوفاة؛ وفي الحالات القضائية وفق التفصيل بالمادة 118.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المواد 116-118: تعريف العدة ووجوبها وبدايتها، مع قاعدة عدم الزواج حتى انتهاء العدة أو اكتساب الحكم الصفة النهائية أيهما أبعد في الحالات القضائية المذكورة.""","SRC130-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - العدة والنفقة","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-IDDAH-DEATH","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","عدة وفاة","","غير الحامل: أربعة أشهر وعشرة أيام؛ الحامل: وضع الحمل إذا جاوز الحمل 80 يومًا وفق المادة 120.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المواد 117 و119-120: عدة الوفاة واجبة ولو قبل الدخول؛ غير الحامل أربعة أشهر وعشرة أيام، والحامل وضع حملها وفق شرط المادة 120.""","SRC130-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - العدة والنفقة","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-IDDAH-PREGNANT","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","عدة امرأة حامل بعد فرقة أو وفاة","","تنتهي بوضع الحمل متى جاوز الحمل 80 يومًا.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المادة 120: عدة الحامل المفارقة بالوفاة وغيرها هي وضع حملها متى جاوز الحمل 80 يومًا.""","SRC130-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - العدة والنفقة","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-IDDAH-MAINT","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","مطالبة معتدة بالنفقة","","النفقة تستمر بحسب نوع العدة: الرجعية حتى انتهائها، والحامل حتى وضع الحمل في الحالات المنصوص عليها.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المادتان 53-54: نفقة المعتدة من طلاق رجعي حتى انتهاء العدة؛ البائن فقط إذا كانت حاملًا حتى الوضع؛ معتدة الوفاة لا نفقة لها إلا الحامل فتكون في مال الحمل، فإن لم يكن له مال فعلى وارث الحمل، ولها السكنى في بيت الزوجية مدة العدة.""","SRC130-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - العدة والنفقة","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-FAM-NAFAQA-CHILD-FATHER-ABSENT","02-القضاء-والتنفيذ-والأحوال","LOW","وزارة العدل — محكمة الأحوال الشخصية/ناجز بحسب نوع الإجراء.","محكمة الأحوال الشخصية","الأب موسر لكنه لا ينفق أو غائب ولا مال متاح للإنفاق منه","","دعوى الرجوع لا تسمع عن نفقة تزيد على سنة سابقة لتاريخ إقامة الدعوى.","قضايا الأحوال الشخصية مستثناة من التكاليف القضائية.","""المادتان 58-59: نفقة الولد على الأب إذا لا مال له وكان الأب موسرًا أو قادرًا على التكسب؛ وعند عدم إنفاق الأب الموسر أو غيابه تطبق آلية المادة 59 والرجوع بنية الرجوع وبحد سنة سابقة للدعوى.""","SRC133-FAM","هيئة الخبراء بمجلس الوزراء","نظام الأحوال الشخصية - النفقة","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
